"","data_ID","doi","location","scenario","time_frame","mean_historical_ph_30y_ensemble","percentile_90_historical_ph_30y_ensemble","percentile_10_historical_ph_30y_ensemble","mean_ph_20y_ensemble","percentile_90_mean_ensemble","percentile_10_mean_ensemble","mean_ph_20y_anomaly_ensemble","percentile_90_anomaly_ensemble","percentile_10_anomaly_ensemble"
"22",2,"10.1002/ece3.10099-LOC-B","Bourake, New Caledonia","ssp585","2021_2040",8.09948641001576,8.11704561975267,8.08490872648027,8.02134543530869,8.03735537926356,8.00952207843463,-0.0781409747070734,-0.0752407259411267,-0.0802493400043911
"23",2,"10.1002/ece3.10099-LOC-B","Bourake, New Caledonia","ssp585","2041_2060",8.09948641001576,8.11704561975267,8.08490872648027,7.93794811675043,7.95084074735641,7.92763369282087,-0.161538293265333,-0.156990294324028,-0.166204872396257
"24",2,"10.1002/ece3.10099-LOC-B","Bourake, New Caledonia","ssp585","2081_2100",8.09948641001576,8.11704561975267,8.08490872648027,7.71184967340845,7.72476830085119,7.70095518827438,-0.387636736607311,-0.378226832548777,-0.399380984571245
"25",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp126","2021_2040",8.0850399851799,8.09894315401713,8.07022734747993,8.0242106311249,8.0377640068531,8.00484926104546,-0.060829354055,-0.05387238992585,-0.0650369736883381
"26",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp126","2041_2060",8.0850399851799,8.09894315401713,8.07022734747993,8.00099278435563,8.01061589916547,7.97833389441172,-0.0840472008242752,-0.0817095511489452,-0.0905637714597916
"27",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp126","2081_2100",8.0850399851799,8.09894315401713,8.07022734747993,8.00707026738109,8.01307825247447,7.98409437735875,-0.0779697177988108,-0.0772201491726765,-0.0858649015426636
"28",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp245","2021_2040",8.0850399851799,8.09894315401713,8.07022734747993,8.02015327395815,8.03241645097733,8.00027023156484,-0.0648867112217526,-0.0604691975646556,-0.0690197540654083
"29",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp245","2041_2060",8.0850399851799,8.09894315401713,8.07022734747993,7.97689465428844,7.98617254892985,7.95409149726232,-0.108145330891465,-0.103648848666085,-0.115577671262952
"30",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp245","2081_2100",8.0850399851799,8.09894315401713,8.07022734747993,7.92093228914521,7.92569666107496,7.89417375723521,-0.164107696034691,-0.158446410629485,-0.174997680717044
"31",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp370","2021_2040",8.0850399851799,8.09894315401713,8.07022734747993,8.0155939784917,8.02826718290647,7.99509480992953,-0.0694460066882045,-0.0653019938204018,-0.074987977080875
"32",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp370","2041_2060",8.0850399851799,8.09894315401713,8.07022734747993,7.95529070875861,7.96554512580236,7.93196198741595,-0.129749276421287,-0.123124219311609,-0.137473600440555
"33",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp370","2081_2100",8.0850399851799,8.09894315401713,8.07022734747993,7.82495286591125,7.83279665311178,7.79780666232109,-0.260087119268648,-0.251346418592665,-0.274744432502322
"34",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp585","2021_2040",8.0850399851799,8.09894315401713,8.07022734747993,8.01456796310165,8.02815980513891,7.99402234554291,-0.070472022078254,-0.0667934967411892,-0.0750241789552906
"35",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp585","2041_2060",8.0850399851799,8.09894315401713,8.07022734747993,7.94180183627389,7.95382807850838,7.9165356417497,-0.143238148906014,-0.136100041204029,-0.151066151592467
"36",3,"10.1002/lno.10952","Truman Harbor, Key West, Florida, US","ssp585","2081_2100",8.0850399851799,8.09894315401713,8.07022734747993,7.74400361360926,7.74985253413518,7.71239818731944,-0.341036371570645,-0.334353565507465,-0.360223735703362
"37",4,"10.1002/lno.11863","southern Belize MBRS","ssp126","2021_2040",8.06648858027025,8.08834249708388,8.04911114904616,8.00546468369889,8.02550960580508,7.98628276983897,-0.0610238965713619,-0.0589802781740838,-0.0639882259898723
"38",4,"10.1002/lno.11863","southern Belize MBRS","ssp126","2041_2060",8.06648858027025,8.08834249708388,8.04911114904616,7.98215921394753,8.00159595608711,7.9628610432148,-0.0843293663227197,-0.0827709621853305,-0.0893412424458404
"39",4,"10.1002/lno.11863","southern Belize MBRS","ssp126","2081_2100",8.06648858027025,8.08834249708388,8.04911114904616,7.98791843435981,8.00833119948705,7.9689337293307,-0.0785701459104363,-0.075964309771857,-0.0838374210728539
"40",4,"10.1002/lno.11863","southern Belize MBRS","ssp245","2021_2040",8.06648858027025,8.08834249708388,8.04911114904616,8.00143832925594,8.02209839224815,7.98248811165492,-0.0650502510143047,-0.0628190477689099,-0.0687355988555485
"41",4,"10.1002/lno.11863","southern Belize MBRS","ssp245","2041_2060",8.06648858027025,8.08834249708388,8.04911114904616,7.95794151136369,7.97683304349581,7.93925276796023,-0.108547068906553,-0.106335850556691,-0.114104155037138
"42",4,"10.1002/lno.11863","southern Belize MBRS","ssp245","2081_2100",8.06648858027025,8.08834249708388,8.04911114904616,7.90358703876987,7.91927269895872,7.88099761009216,-0.162901541500381,-0.164174211025239,-0.172774181101057
"43",4,"10.1002/lno.11863","southern Belize MBRS","ssp370","2021_2040",8.06648858027025,8.08834249708388,8.04911114904616,7.99636276328202,8.01646230618159,7.97745007077853,-0.0701258169882227,-0.0682703614234921,-0.0740287317170036
"44",4,"10.1002/lno.11863","southern Belize MBRS","ssp370","2041_2060",8.06648858027025,8.08834249708388,8.04911114904616,7.93698785846884,7.95505790710449,7.91806056896846,-0.129500721801411,-0.127668744325637,-0.135887536737654
"45",4,"10.1002/lno.11863","southern Belize MBRS","ssp370","2081_2100",8.06648858027025,8.08834249708388,8.04911114904616,7.80849756616535,7.82312412659327,7.7846892118454,-0.257991014104901,-0.256883831818898,-0.269337371322844
"46",4,"10.1002/lno.11863","southern Belize MBRS","ssp585","2021_2040",8.06648858027025,8.08834249708388,8.04911114904616,7.99503875410918,8.01567427515984,7.97690921823184,-0.0714498261610668,-0.0688989573054837,-0.075262923373117
"47",4,"10.1002/lno.11863","southern Belize MBRS","ssp585","2041_2060",8.06648858027025,8.08834249708388,8.04911114904616,7.92226891409267,7.94062331120173,7.90226887067159,-0.144219666177576,-0.139563700887892,-0.149753132793639
"48",4,"10.1002/lno.11863","southern Belize MBRS","ssp585","2081_2100",8.06648858027025,8.08834249708388,8.04911114904616,7.724013769446,7.73964989582698,7.7039820710818,-0.34247481082425,-0.33658242225647,-0.353661536508136
"49",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp126","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01694856448607,8.03520375688871,7.99844003915787,-0.0629389605136834,-0.0610330224037181,-0.064845906363594
"50",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp126","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.99367818687901,8.01050562659899,7.98007720311483,-0.0862093381207399,-0.0837280273437511,-0.0900976604885528
"51",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp126","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.99900901823333,8.01533825993538,7.98359216849009,-0.0808785067664253,-0.0778748512268077,-0.0852421820163709
"52",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp245","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01271103349599,8.0303365945816,7.99269807934761,-0.0671764915037637,-0.0639965567323895,-0.0692150301403469
"53",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp245","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.96737875793919,7.98423890272776,7.9538803656896,-0.112508767060559,-0.109339598814647,-0.115521157450146
"54",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp245","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.90816203391913,7.92159651517868,7.89762247999509,-0.171725491080621,-0.166344570451312,-0.177594890859392
"55",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp370","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00866540869077,8.02609930038452,7.98973581592242,-0.0712221163089829,-0.0685171259774098,-0.073363523350821
"56",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp370","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.94511776187203,7.96225793162982,7.93186299800873,-0.134769763127722,-0.131930016809039,-0.137310630083083
"57",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp370","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.80699669321378,7.81989603837331,7.7959913512071,-0.272890831785973,-0.264355915784837,-0.279694885677761
"58",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp585","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00764278263757,8.02481324871381,7.99249845941861,-0.0722447423621864,-0.0700747284624317,-0.0743781573242615
"59",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp585","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.93074880874518,7.94656226436297,7.91715140740077,-0.149138716254572,-0.143896845314238,-0.153395365344155
"60",5,"10.1007/s00227-012-2001-y","back reef, Moorea, French Polynesia","ssp585","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.71835232828603,7.73021366993586,7.7075349410375,-0.361535196713727,-0.349350078900656,-0.370778489112853
"61",6,"10.1007/s00227-012-2165-5","French polynesia","ssp126","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01694856448607,8.03520375688871,7.99844003915787,-0.0629389605136834,-0.0610330224037181,-0.064845906363594
"62",6,"10.1007/s00227-012-2165-5","French polynesia","ssp126","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.99367818687901,8.01050562659899,7.98007720311483,-0.0862093381207399,-0.0837280273437511,-0.0900976604885528
"63",6,"10.1007/s00227-012-2165-5","French polynesia","ssp126","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.99900901823333,8.01533825993538,7.98359216849009,-0.0808785067664253,-0.0778748512268077,-0.0852421820163709
"64",6,"10.1007/s00227-012-2165-5","French polynesia","ssp245","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01271103349599,8.0303365945816,7.99269807934761,-0.0671764915037637,-0.0639965567323895,-0.0692150301403469
"65",6,"10.1007/s00227-012-2165-5","French polynesia","ssp245","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.96737875793919,7.98423890272776,7.9538803656896,-0.112508767060559,-0.109339598814647,-0.115521157450146
"66",6,"10.1007/s00227-012-2165-5","French polynesia","ssp245","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.90816203391913,7.92159651517868,7.89762247999509,-0.171725491080621,-0.166344570451312,-0.177594890859392
"67",6,"10.1007/s00227-012-2165-5","French polynesia","ssp370","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00866540869077,8.02609930038452,7.98973581592242,-0.0712221163089829,-0.0685171259774098,-0.073363523350821
"68",6,"10.1007/s00227-012-2165-5","French polynesia","ssp370","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.94511776187203,7.96225793162982,7.93186299800873,-0.134769763127722,-0.131930016809039,-0.137310630083083
"69",6,"10.1007/s00227-012-2165-5","French polynesia","ssp370","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.80699669321378,7.81989603837331,7.7959913512071,-0.272890831785973,-0.264355915784837,-0.279694885677761
"70",6,"10.1007/s00227-012-2165-5","French polynesia","ssp585","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00764278263757,8.02481324871381,7.99249845941861,-0.0722447423621864,-0.0700747284624317,-0.0743781573242615
"71",6,"10.1007/s00227-012-2165-5","French polynesia","ssp585","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.93074880874518,7.94656226436297,7.91715140740077,-0.149138716254572,-0.143896845314238,-0.153395365344155
"72",6,"10.1007/s00227-012-2165-5","French polynesia","ssp585","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.71835232828603,7.73021366993586,7.7075349410375,-0.361535196713727,-0.349350078900656,-0.370778489112853
"73",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp126","2021_2040",8.08866175449256,8.11064636177487,8.0728750679228,8.02468271092935,8.04242630799611,8.01364479263624,-0.0639790435632066,-0.0592302752865681,-0.0682729032304543
"74",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp126","2041_2060",8.08866175449256,8.11064636177487,8.0728750679228,7.99935080517422,8.01728056867917,7.9874014933904,-0.0893109493183364,-0.0851745843887324,-0.0934186425473946
"75",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp126","2081_2100",8.08866175449256,8.11064636177487,8.0728750679228,8.00446274316672,8.02040997942289,7.99256528814634,-0.0841990113258362,-0.0780147949854531,-0.0902363823519821
"76",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp245","2021_2040",8.08866175449256,8.11064636177487,8.0728750679228,8.02103871648962,8.03943085471789,8.00833940307299,-0.0676230380029391,-0.063454949193531,-0.0704963445663456
"77",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp245","2041_2060",8.08866175449256,8.11064636177487,8.0728750679228,7.97230834021713,7.9889696319898,7.9622163216273,-0.116353414275429,-0.108924000793033,-0.121676729785071
"78",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp245","2081_2100",8.08866175449256,8.11064636177487,8.0728750679228,7.90886687925368,7.92181181708972,7.89959516127904,-0.179794875238881,-0.170582512352201,-0.18802141348521
"79",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp370","2021_2040",8.08866175449256,8.11064636177487,8.0728750679228,8.01561261451606,8.03603480855624,8.00329234004021,-0.073049139976501,-0.0695827278825956,-0.0749731666511959
"80",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp370","2041_2060",8.08866175449256,8.11064636177487,8.0728750679228,7.94967625213392,7.96541931231817,7.93744176626205,-0.138985502358639,-0.132756549119948,-0.145279898908403
"81",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp370","2081_2100",8.08866175449256,8.11064636177487,8.0728750679228,7.80489057212165,7.81695164640745,7.79398845036825,-0.283771182370908,-0.274303695890638,-0.295440912246704
"82",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp585","2021_2040",8.08866175449256,8.11064636177487,8.0728750679228,8.0142936222481,8.03317315578461,8.00212332010269,-0.0743681322444567,-0.0707517478201112,-0.0766397178173079
"83",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp585","2041_2060",8.08866175449256,8.11064636177487,8.0728750679228,7.93433652140877,7.94983267188072,7.92382957140605,-0.154325233083783,-0.146505165100097,-0.160866539345847
"84",7,"10.1007/s00227-016-2909-8","northwest Fiji","ssp585","2081_2100",8.08866175449256,8.11064636177487,8.0728750679228,7.71262217904582,7.72685341040293,7.69978488882383,-0.376039575446735,-0.367612104945712,-0.389886691835192
"85",8,"10.1007/s00227-016-2986-8","Australia","ssp126","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01694856448607,8.03520375688871,7.99844003915787,-0.0629389605136834,-0.0610330224037181,-0.064845906363594
"86",8,"10.1007/s00227-016-2986-8","Australia","ssp126","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.99367818687901,8.01050562659899,7.98007720311483,-0.0862093381207399,-0.0837280273437511,-0.0900976604885528
"87",8,"10.1007/s00227-016-2986-8","Australia","ssp126","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.99900901823333,8.01533825993538,7.98359216849009,-0.0808785067664253,-0.0778748512268077,-0.0852421820163709
"88",8,"10.1007/s00227-016-2986-8","Australia","ssp245","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.01271103349599,8.0303365945816,7.99269807934761,-0.0671764915037637,-0.0639965567323895,-0.0692150301403469
"89",8,"10.1007/s00227-016-2986-8","Australia","ssp245","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.96737875793919,7.98423890272776,7.9538803656896,-0.112508767060559,-0.109339598814647,-0.115521157450146
"90",8,"10.1007/s00227-016-2986-8","Australia","ssp245","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.90816203391913,7.92159651517868,7.89762247999509,-0.171725491080621,-0.166344570451312,-0.177594890859392
"91",8,"10.1007/s00227-016-2986-8","Australia","ssp370","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00866540869077,8.02609930038452,7.98973581592242,-0.0712221163089829,-0.0685171259774098,-0.073363523350821
"92",8,"10.1007/s00227-016-2986-8","Australia","ssp370","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.94511776187203,7.96225793162982,7.93186299800873,-0.134769763127722,-0.131930016809039,-0.137310630083083
"93",8,"10.1007/s00227-016-2986-8","Australia","ssp370","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.80699669321378,7.81989603837331,7.7959913512071,-0.272890831785973,-0.264355915784837,-0.279694885677761
"94",8,"10.1007/s00227-016-2986-8","Australia","ssp585","2021_2040",8.07988752499975,8.09919140603807,8.06448615392049,8.00764278263757,8.02481324871381,7.99249845941861,-0.0722447423621864,-0.0700747284624317,-0.0743781573242615
"95",8,"10.1007/s00227-016-2986-8","Australia","ssp585","2041_2060",8.07988752499975,8.09919140603807,8.06448615392049,7.93074880874518,7.94656226436297,7.91715140740077,-0.149138716254572,-0.143896845314238,-0.153395365344155
"96",8,"10.1007/s00227-016-2986-8","Australia","ssp585","2081_2100",8.07988752499975,8.09919140603807,8.06448615392049,7.71835232828603,7.73021366993586,7.7075349410375,-0.361535196713727,-0.349350078900656,-0.370778489112853
"97",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp126","2021_2040",8.08282269432087,8.09517135620117,8.0720749590132,8.01523023500587,8.02846702337265,8.00153521299362,-0.0675924593150013,-0.0631939881377743,-0.0706624534394997
"98",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp126","2041_2060",8.08282269432087,8.09517135620117,8.0720749590132,7.9883696113572,8.00228939652443,7.97534242073695,-0.0944530829636739,-0.088308755556743,-0.0970578869183862
"99",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp126","2081_2100",8.08282269432087,8.09517135620117,8.0720749590132,7.99381084893689,8.00790091951688,7.98301068941752,-0.089011845383981,-0.0841176708539333,-0.0924282650152843
"100",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp245","2021_2040",8.08282269432087,8.09517135620117,8.0720749590132,8.01106979883078,8.02388050556183,7.99784007271131,-0.0717528954900878,-0.067831956677967,-0.0758029030428986
"101",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp245","2041_2060",8.08282269432087,8.09517135620117,8.0720749590132,7.96180019306414,7.97442457675934,7.9469199180603,-0.121022501256731,-0.115094110700819,-0.125155040952894
"102",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp245","2081_2100",8.08282269432087,8.09517135620117,8.0720749590132,7.89735302148443,7.91170667211215,7.88210531274478,-0.185469672836439,-0.175259423255921,-0.189969646268421
"103",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp370","2021_2040",8.08282269432087,8.09517135620117,8.0720749590132,8.00537547306581,8.01927492419879,7.99179391066233,-0.0774472212550619,-0.0732427471213875,-0.0826612101660826
"104",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp370","2041_2060",8.08282269432087,8.09517135620117,8.0720749590132,7.93881421685219,7.95248785416285,7.92380396127701,-0.144008477468683,-0.137169346544478,-0.148270997736189
"105",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp370","2081_2100",8.08282269432087,8.09517135620117,8.0720749590132,7.79357572468844,7.80753479798635,7.77706169684728,-0.289246969632428,-0.279446128341887,-0.295296000772053
"106",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp585","2021_2040",8.08282269432087,8.09517135620117,8.0720749590132,8.00478359966567,8.01793370644251,7.99075135191282,-0.0780390946552008,-0.0741861654652496,-0.08132360710038
"107",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp585","2041_2060",8.08282269432087,8.09517135620117,8.0720749590132,7.92328992052512,7.93859022259712,7.90700456301371,-0.159532773795754,-0.153047499391768,-0.165070395999484
"108",9,"10.1007/s00227-022-04071-6","Southern Taiwan","ssp585","2081_2100",8.08282269432087,8.09517135620117,8.0720749590132,7.70260027755391,7.71829547683398,7.68309483925502,-0.380222416766966,-0.369993246263927,-0.389246256483926
"109",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp126","2021_2040",8.09004135228167,8.10005102422502,8.07784099843767,8.02067148811889,8.03108175992966,8.01278811097145,-0.0693698641627724,-0.0645106302367324,-0.0775290833579163
"110",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp126","2041_2060",8.09004135228167,8.10005102422502,8.07784099843767,7.9953202260263,8.00585486491521,7.98645326296488,-0.0947211262553625,-0.0897178259160789,-0.103990529643164
"111",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp126","2081_2100",8.09004135228167,8.10005102422502,8.07784099843767,8.00180701125752,8.01338374614716,7.99223888715108,-0.0882343410241482,-0.0830107377635105,-0.0985512163903968
"112",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp245","2021_2040",8.09004135228167,8.10005102422502,8.07784099843767,8.01689937566266,8.02770679593086,8.00757936636607,-0.0731419766190074,-0.068778600295385,-0.0813999738958131
"113",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp245","2041_2060",8.09004135228167,8.10005102422502,8.07784099843767,7.96778088356509,7.97972167332967,7.959104069074,-0.122260468716573,-0.117144454187818,-0.132275353537665
"114",10,"10.1007/s00338-008-0380-9","Kaneohe Bay, Hawaii","ssp245","2081_2100",8.09004135228167,8.10005102422502,8.07784099843767,7.90511514273557,7.9182391623656,7.89417308370272,-0.184926209546099,-0.178771003749636,-0.19965006576644
