"","data_ID","reefid","scenario","time_frame","mean_historical_sst_30y_ensemble","percentile_90_historical_sst_30y_ensemble","percentile_10_historical_sst_30y_ensemble","mean_sst_20y_ensemble","percentile_90_mean_ensemble","percentile_10_mean_ensemble","mean_sst_20y_anomaly_ensemble","percentile_90_anomaly_ensemble","percentile_10_anomaly_ensemble"
"30",3,"90","ssp245","2081_2100",28.5228727630408,29.1758388667776,27.7757586031393,30.4263724734245,31.2488552296314,29.7132847928348,1.90925745396511,2.448799364545,1.42324293225863
"31",3,"90","ssp370","2021_2040",28.5228727630408,29.1758388667776,27.7757586031393,29.3497107910803,29.9480788864186,28.4674660520086,0.741807748186677,1.05490405504573,0.501297994885303
"32",3,"90","ssp370","2041_2060",28.5228727630408,29.1758388667776,27.7757586031393,29.9294658140708,30.5233174599563,29.0201221783987,1.32156277117724,1.76579234386514,1.03411892090374
"33",3,"90","ssp370","2081_2100",28.5228727630408,29.1758388667776,27.7757586031393,31.3427261793698,31.969839190772,30.5710300587558,2.73482313647619,3.61309908294811,2.09947309119164
"34",3,"90","ssp585","2021_2040",28.5228727630408,29.1758388667776,27.7757586031393,29.3426633641252,30.0870038130855,28.5500661945037,0.81979060108441,1.09041198863203,0.631230202308477
"35",3,"90","ssp585","2041_2060",28.5228727630408,29.1758388667776,27.7757586031393,30.083966647125,30.764953002372,29.3281826945897,1.56109388408418,2.03480788850784,1.09668394582332
"36",3,"90","ssp585","2081_2100",28.5228727630408,29.1758388667776,27.7757586031393,31.98632356346,32.777789320257,30.9596360676387,3.46345080041917,4.40240077097379,2.5849671826994
"37",4,"121","ssp126","2021_2040",25.4002073658344,26.1145973864974,24.4874101882308,26.2358580431375,26.8917929444903,25.3891640045293,0.847823873220507,1.29458248592621,0.54637956090072
"38",4,"121","ssp126","2041_2060",25.4002073658344,26.1145973864974,24.4874101882308,26.5556072122545,27.1738366929395,25.6800815487342,1.16757304233746,1.51588841463146,0.728067994058558
"39",4,"121","ssp126","2081_2100",25.4002073658344,26.1145973864974,24.4874101882308,26.6693463185968,27.4638520859347,25.608970206081,1.28131214867983,1.87575889003005,0.761993803398794
"40",4,"121","ssp245","2021_2040",25.4002073658344,26.1145973864974,24.4874101882308,26.2211469873871,27.0009147693878,25.3924421850375,0.837351078921746,1.25798609898951,0.49303791892937
"41",4,"121","ssp245","2041_2060",25.4002073658344,26.1145973864974,24.4874101882308,26.7164626066244,27.3985204002336,25.8136765682744,1.33266669815901,1.7997374549339,0.993580732125088
"42",4,"121","ssp245","2081_2100",25.4002073658344,26.1145973864974,24.4874101882308,27.4190292772918,28.1841192592903,26.3546237611626,2.03523336882641,2.59088182733592,1.50041957594537
"43",4,"121","ssp370","2021_2040",25.4002073658344,26.1145973864974,24.4874101882308,26.110034369718,26.9112934662173,25.0340913513381,0.734854022329532,1.06787059966994,0.470196469339856
"44",4,"121","ssp370","2041_2060",25.4002073658344,26.1145973864974,24.4874101882308,26.7773524648423,27.548546478607,25.8366238985703,1.40217211745381,1.85869663012082,1.0547402065113
"45",4,"121","ssp370","2081_2100",25.4002073658344,26.1145973864974,24.4874101882308,28.226737441229,29.1490726590645,27.0683612612874,2.85155709384054,3.47713805434693,2.15062253535339
"46",4,"121","ssp585","2021_2040",25.4002073658344,26.1145973864974,24.4874101882308,26.3458614411564,26.9950617474181,25.5758157687728,0.945654075321932,1.35329211813581,0.631410822436853
"47",4,"121","ssp585","2041_2060",25.4002073658344,26.1145973864974,24.4874101882308,27.079162409915,27.793461174594,26.0972989915299,1.67895504408053,2.24284002824534,1.15461000359038
"48",4,"121","ssp585","2081_2100",25.4002073658344,26.1145973864974,24.4874101882308,29.0879178019673,29.9516190953893,27.7181751845686,3.68771043613286,4.31651819721095,2.62043815300998
"49",5,"122","ssp126","2021_2040",24.722118785997,25.4562435404455,23.9251444149439,25.5690189805758,26.2440344868624,24.978004864571,0.853004413507153,1.31175502740847,0.496495461746389
"50",5,"122","ssp126","2041_2060",24.722118785997,25.4562435404455,23.9251444149439,25.8839245286938,26.6004100790107,25.2630093198498,1.16790996162512,1.57528492425191,0.700988180616074
"51",5,"122","ssp126","2081_2100",24.722118785997,25.4562435404455,23.9251444149439,26.0057936644034,26.705427128156,25.1885510434862,1.28977909733472,1.86626165775559,0.756591393118035
"52",5,"122","ssp245","2021_2040",24.722118785997,25.4562435404455,23.9251444149439,25.5698771517973,26.1496354912857,24.9488538681577,0.835598955057139,1.25375802680891,0.47088782941819
"53",5,"122","ssp245","2041_2060",24.722118785997,25.4562435404455,23.9251444149439,26.0623767782982,26.8248983486493,25.3699048798988,1.32809858155809,1.75794252692829,0.957119562760558
"54",5,"122","ssp245","2081_2100",24.722118785997,25.4562435404455,23.9251444149439,26.7683833702719,27.4965134346927,25.9037652738958,2.03410517353181,2.6976118403848,1.48349680894648
"55",5,"122","ssp370","2021_2040",24.722118785997,25.4562435404455,23.9251444149439,25.472428698001,26.1215920694168,24.6058007312406,0.724915918017042,1.06334875618836,0.44703895527333
"56",5,"122","ssp370","2041_2060",24.722118785997,25.4562435404455,23.9251444149439,26.1450156794237,26.8250535795816,25.4315544646075,1.39750289943973,1.82808168620279,1.0332731521954
"57",5,"122","ssp370","2081_2100",24.722118785997,25.4562435404455,23.9251444149439,27.579659934804,28.3235277598655,26.628398618736,2.83214715482003,3.56189823040897,2.17790880572233
"58",5,"122","ssp585","2021_2040",24.722118785997,25.4562435404455,23.9251444149439,25.6666069259703,26.2992491312016,25.1762720473303,0.944488139973302,1.37697651190228,0.597254670785929
"59",5,"122","ssp585","2041_2060",24.722118785997,25.4562435404455,23.9251444149439,26.387547295964,27.0996757506794,25.6734270752936,1.66542850996701,2.2056210307608,1.12416232621171
"60",5,"122","ssp585","2081_2100",24.722118785997,25.4562435404455,23.9251444149439,28.4091368787605,29.4451829430045,27.2313398330172,3.68701809276348,4.37695441877461,2.60583039350814
"61",6,"144","ssp126","2021_2040",27.2081776299832,28.0088835260825,26.5465240535245,27.8051051831279,28.5088544657794,27.1113760663779,0.567956266908619,0.760949845084436,0.380586795528186
"62",6,"144","ssp126","2041_2060",27.2081776299832,28.0088835260825,26.5465240535245,28.0192432059181,28.7011215249838,27.4006973747836,0.782094289698817,0.9903635426798,0.568545408147389
"63",6,"144","ssp126","2081_2100",27.2081776299832,28.0088835260825,26.5465240535245,28.069105705186,28.6725665834102,27.4095459337278,0.831956788966731,1.17082542920271,0.497145506577317
"64",6,"144","ssp245","2021_2040",27.2081776299832,28.0088835260825,26.5465240535245,27.8146811127664,28.5069479997728,27.1313708456049,0.589240123303114,0.788751309159682,0.443787457938145
"65",6,"144","ssp245","2041_2060",27.2081776299832,28.0088835260825,26.5465240535245,28.1739693469911,28.8499980965569,27.3804968949439,0.948528357527838,1.19580225376836,0.753560042455318
"66",6,"144","ssp245","2081_2100",27.2081776299832,28.0088835260825,26.5465240535245,28.680573553161,29.3952558445297,27.8443968055007,1.45513256369766,1.91578376304207,1.08947238514729
"67",6,"144","ssp370","2021_2040",27.2081776299832,28.0088835260825,26.5465240535245,27.8434676749558,28.4955148227736,27.0734920493562,0.561292323290699,0.807102213706289,0.409008218975281
"68",6,"144","ssp370","2041_2060",27.2081776299832,28.0088835260825,26.5465240535245,28.329986857998,29.0280137130728,27.5143293418366,1.04781150633299,1.25301026105839,0.853988995581832
"69",6,"144","ssp370","2081_2100",27.2081776299832,28.0088835260825,26.5465240535245,29.4231439334711,30.173376594763,28.6454416933547,2.14096858180601,2.53380932894216,1.72384662229285
"70",6,"144","ssp585","2021_2040",27.2081776299832,28.0088835260825,26.5465240535245,27.8447206869513,28.5417269606327,27.1609437568067,0.636543056968101,0.85656050238786,0.525241408128851
"71",6,"144","ssp585","2041_2060",27.2081776299832,28.0088835260825,26.5465240535245,28.4267789259121,29.009154552511,27.7310385129614,1.21860129592883,1.63873063139734,0.927709806346457
"72",6,"144","ssp585","2081_2100",27.2081776299832,28.0088835260825,26.5465240535245,29.8659403054164,30.6932460298538,28.9810849092665,2.65776267543311,3.50975720659892,2.0820885496175
"73",7,"257","ssp126","2021_2040",27.7623258168794,28.4779922969253,27.0791524209639,28.5811254542543,29.4101390723447,27.7569309048592,0.806907638426855,1.04038109941057,0.546534881735215
"74",7,"257","ssp126","2041_2060",27.7623258168794,28.4779922969253,27.0791524209639,28.8511604361199,29.8247532477686,27.9634968730959,1.07694262029249,1.38724407053024,0.678914878572726
"75",7,"257","ssp126","2081_2100",27.7623258168794,28.4779922969253,27.0791524209639,28.9616248857067,30.0693239725289,28.0075947645708,1.18740706987931,1.5942599972371,0.703747632449075
"76",7,"257","ssp245","2021_2040",27.7623258168794,28.4779922969253,27.0791524209639,28.57963355639,29.5045362956715,27.7396232832325,0.81481786532346,1.09786170003544,0.566566680368936
"77",7,"257","ssp245","2041_2060",27.7623258168794,28.4779922969253,27.0791524209639,29.0036254319616,29.9488318575662,28.2028969817692,1.23880974089505,1.58283139502077,0.877745357565686
"78",7,"257","ssp245","2081_2100",27.7623258168794,28.4779922969253,27.0791524209639,29.6572961637717,30.8954080848947,28.5999281394744,1.89248047270519,2.45217573599282,1.2867022169627
"79",7,"257","ssp370","2021_2040",27.7623258168794,28.4779922969253,27.0791524209639,28.567644169943,29.3196229483248,27.7791124528029,0.740264301092514,0.976800018755594,0.572767203539566
"80",7,"257","ssp370","2041_2060",27.7623258168794,28.4779922969253,27.0791524209639,29.1353746678134,29.8208049867097,28.3915823804995,1.30799479896286,1.70461416382295,1.01962518574031
"81",7,"257","ssp370","2081_2100",27.7623258168794,28.4779922969253,27.0791524209639,30.4368104827916,31.2957907871966,29.6137119453522,2.60943061394104,3.14829115665839,2.09521362139329
"82",7,"257","ssp585","2021_2040",27.7623258168794,28.4779922969253,27.0791524209639,28.6360331822976,29.5479667096153,27.7525375529336,0.87370736541829,1.12178948634383,0.637780502331805
"83",7,"257","ssp585","2041_2060",27.7623258168794,28.4779922969253,27.0791524209639,29.3252035301384,30.4119581195996,28.45424632192,1.56287771325907,2.08435838810603,1.16697996425193
"84",7,"257","ssp585","2081_2100",27.7623258168794,28.4779922969253,27.0791524209639,31.051515568803,32.379037678061,29.7594915583502,3.28918975192364,3.98586360003028,2.41302129997198
"85",8,"259","ssp126","2021_2040",27.6634611528703,28.219533264792,27.2476618581638,28.4780673462389,29.1572371442584,27.8180551539106,0.802833221650938,1.02205981842902,0.55146621392949
"86",8,"259","ssp126","2041_2060",27.6634611528703,28.219533264792,27.2476618581638,28.748489542925,29.4974202178792,27.9984799965421,1.073255418337,1.38217780942777,0.675713819980063
"87",8,"259","ssp126","2081_2100",27.6634611528703,28.219533264792,27.2476618581638,28.8569469124418,29.6608896199669,28.0371455185961,1.18171278785385,1.58529734218441,0.732586802269225
"88",8,"259","ssp245","2021_2040",27.6634611528703,28.219533264792,27.2476618581638,28.4826113401288,29.0704129506482,27.8804461299982,0.818190656371128,1.09006047676531,0.56148861299331
"89",8,"259","ssp245","2041_2060",27.6634611528703,28.219533264792,27.2476618581638,28.9151754114463,29.5694490961571,28.3889053161072,1.25075472768864,1.55442818722442,0.929520074716078
"90",8,"259","ssp245","2081_2100",27.6634611528703,28.219533264792,27.2476618581638,29.5627536292954,30.3814249504234,28.8429523265007,1.89833294553775,2.43402481637169,1.31646923633035
"91",8,"259","ssp370","2021_2040",27.6634611528703,28.219533264792,27.2476618581638,28.4587019056362,29.0105562106507,28.0036216479595,0.743187573512095,0.999740642038154,0.563689042500066
"92",8,"259","ssp370","2041_2060",27.6634611528703,28.219533264792,27.2476618581638,29.0342125245997,29.638191318163,28.4838172507751,1.31869819247568,1.72232632135617,1.03614468703831
"93",8,"259","ssp370","2081_2100",27.6634611528703,28.219533264792,27.2476618581638,30.3442837688118,31.0661301127367,29.619901367774,2.62876943668778,3.15413006217333,2.11437396577772
"94",8,"259","ssp585","2021_2040",27.6634611528703,28.219533264792,27.2476618581638,28.5360987254697,29.1876757336991,28.0093775369293,0.872637572599383,1.10243119612496,0.618288612063321
"95",8,"259","ssp585","2041_2060",27.6634611528703,28.219533264792,27.2476618581638,29.2373467667966,29.9815215038317,28.6460375644388,1.57388561392624,2.04727725318626,1.1792735789225
"96",8,"259","ssp585","2081_2100",27.6634611528703,28.219533264792,27.2476618581638,30.981770294065,31.8829220912881,30.0737258043159,3.3183091411947,3.95607076626341,2.43840956481235
"97",9,"260","ssp126","2021_2040",27.6876754191094,28.271785012476,27.1269911403882,28.5039819742653,29.1964799576074,27.9341331887415,0.802282018907797,1.0249879530681,0.567956623373512
"98",9,"260","ssp126","2041_2060",27.6876754191094,28.271785012476,27.1269911403882,28.7732875258468,29.4887577428654,28.1103050178972,1.07158757048927,1.39049295306387,0.67772092451679
"99",9,"260","ssp126","2081_2100",27.6876754191094,28.271785012476,27.1269911403882,28.8830913341781,29.7231370434892,28.0596983481931,1.18139137882056,1.59193734264785,0.742344483031529
"100",9,"260","ssp245","2021_2040",27.6876754191094,28.271785012476,27.1269911403882,28.503326170403,29.065613221142,28.0072983914873,0.814818922955965,1.08350166250923,0.564251464882155
"101",9,"260","ssp245","2041_2060",27.6876754191094,28.271785012476,27.1269911403882,28.9377892103677,29.5716446788616,28.3723954462599,1.24928196292062,1.5642764800444,0.95065869852215
"102",9,"260","ssp245","2081_2100",27.6876754191094,28.271785012476,27.1269911403882,29.584667100917,30.4350561629779,28.8137589256418,1.89615985346988,2.41949477799474,1.325204178649
"103",9,"260","ssp370","2021_2040",27.6876754191094,28.271785012476,27.1269911403882,28.4907835146666,29.0401990822461,28.0404237655778,0.746029466059534,1.00725322701709,0.555105174734663
"104",9,"260","ssp370","2041_2060",27.6876754191094,28.271785012476,27.1269911403882,29.070132551554,29.6732182891364,28.5313857130447,1.32537850294689,1.73012614016187,1.02255110920522
"105",9,"260","ssp370","2081_2100",27.6876754191094,28.271785012476,27.1269911403882,30.3851756154107,31.1320022025194,29.6902350054233,2.64042156680366,3.18984161550179,2.15940615890748
"106",9,"260","ssp585","2021_2040",27.6876754191094,28.271785012476,27.1269911403882,28.5600866636936,29.2067503619463,28.1031883328227,0.872411244584246,1.08512594965945,0.614410707600874
"107",9,"260","ssp585","2041_2060",27.6876754191094,28.271785012476,27.1269911403882,29.2653827270665,30.0298777176728,28.5716682039999,1.57770730795711,2.07667860361382,1.19414261951185
"108",9,"260","ssp585","2081_2100",27.6876754191094,28.271785012476,27.1269911403882,31.0147487310194,31.8782179364766,30.0797852423293,3.32707331191,4.00142641927215,2.48248476156075
"109",10,"261","ssp126","2021_2040",27.6827166987501,28.2160073509832,27.0738559810811,28.5083138576423,29.2049275552316,27.6838358985101,0.802464757108968,1.0261465512399,0.562935209727178
"110",10,"261","ssp126","2041_2060",27.6827166987501,28.2160073509832,27.0738559810811,28.776522173501,29.4941064678545,27.8987311981905,1.07067307296759,1.39317104279634,0.683052079819561
"111",10,"261","ssp126","2081_2100",27.6827166987501,28.2160073509832,27.0738559810811,28.8895240175095,29.727105107523,27.9548266175011,1.1836749169761,1.5937684706813,0.7490484608341
"112",10,"261","ssp245","2021_2040",27.6827166987501,28.2160073509832,27.0738559810811,28.5023895117557,29.0775913675891,27.7572021575534,0.815380090136662,1.09956953847027,0.578617312661275
"113",10,"261","ssp245","2041_2060",27.6827166987501,28.2160073509832,27.0738559810811,28.9404538360102,29.5784352295021,28.29523063017,1.25344441439113,1.56636203828903,0.971192451819191
"114",10,"261","ssp245","2081_2100",27.6827166987501,28.2160073509832,27.0738559810811,29.583165004772,30.4509089812481,28.7570281965034,1.89615558315292,2.418179208871,1.33097422899394
"115",10,"261","ssp370","2021_2040",27.6827166987501,28.2160073509832,27.0738559810811,28.5062802598783,29.0523163744369,27.9233969665858,0.751347258399493,1.00840625986173,0.564135539126521
"116",10,"261","ssp370","2041_2060",27.6827166987501,28.2160073509832,27.0738559810811,29.0864099470544,29.6901532182022,28.4474812254112,1.33147694557553,1.73378269988441,1.01245819951225
"117",10,"261","ssp370","2081_2100",27.6827166987501,28.2160073509832,27.0738559810811,30.4106568907784,31.1582603716844,29.6501578295986,2.65572388929957,3.22792734982473,2.20718210379542
"118",10,"261","ssp585","2021_2040",27.6827166987501,28.2160073509832,27.0738559810811,28.5547943350008,29.2134447756939,27.8438631356873,0.87207763625063,1.07948518787746,0.61710869987749
"119",10,"261","ssp585","2041_2060",27.6827166987501,28.2160073509832,27.0738559810811,29.2636096252809,30.0460858242319,28.5056749550284,1.58089292653071,2.07924192744714,1.19708457560082
"120",10,"261","ssp585","2081_2100",27.6827166987501,28.2160073509832,27.0738559810811,31.0207170666601,31.8847067300979,30.0558933102308,3.33800036790999,3.99497554623632,2.52087121001988
"121",11,"262","ssp126","2021_2040",27.6313392583801,28.2093015454851,26.9113802964023,28.4571655392166,29.2049275552316,27.6445744939242,0.798187806437312,1.0261465512399,0.525534140863626
"122",11,"262","ssp126","2041_2060",27.6313392583801,28.2093015454851,26.9113802964023,28.7264290291157,29.4941064678545,27.8442759830078,1.06745129633641,1.39317104279634,0.688009466519641
"123",11,"262","ssp126","2081_2100",27.6313392583801,28.2093015454851,26.9113802964023,28.8414442616417,29.727105107523,27.8431080930801,1.18246652886237,1.59051270922569,0.751353905804081
"124",11,"262","ssp245","2021_2040",27.6313392583801,28.2093015454851,26.9113802964023,28.4421871398874,29.0775913675891,27.659243479425,0.816240120611897,1.09956953847027,0.580204171941605
"125",11,"262","ssp245","2041_2060",27.6313392583801,28.2093015454851,26.9113802964023,28.8771410501211,29.5784352295021,28.0764248645509,1.25119403084566,1.56636203828903,0.973137854304244
"126",11,"262","ssp245","2081_2100",27.6313392583801,28.2093015454851,26.9113802964023,29.5195105333611,30.4509089812481,28.4836669849189,1.89356351408563,2.418179208871,1.33274021037202
"127",11,"262","ssp370","2021_2040",27.6313392583801,28.2093015454851,26.9113802964023,28.4418667557369,29.0523163744369,27.7631425149659,0.749715954975763,1.00840625986173,0.563976409004481
"128",11,"262","ssp370","2041_2060",27.6313392583801,28.2093015454851,26.9113802964023,29.0204230343562,29.6901532182022,28.115572265404,1.32827223359505,1.73378269988441,1.01385220428229
"129",11,"262","ssp370","2081_2100",27.6313392583801,28.2093015454851,26.9113802964023,30.3439444504121,31.1582603716844,29.4671683980621,2.65179364965094,3.22792734982473,2.20405735078224
"130",11,"262","ssp585","2021_2040",27.6313392583801,28.2093015454851,26.9113802964023,28.500648092548,29.2134447756939,27.7025827920527,0.869308834167981,1.07948518787746,0.595760203038861
"131",11,"262","ssp585","2041_2060",27.6313392583801,28.2093015454851,26.9113802964023,29.21071668682,30.0460858242319,28.3719553184955,1.57937742843996,2.0752545033031,1.18493089231726
"132",11,"262","ssp585","2081_2100",27.6313392583801,28.2093015454851,26.9113802964023,30.9621848430881,31.8851972381847,29.8157832098072,3.33084558470805,3.992466445287,2.50467202952137
"133",12,"268","ssp126","2021_2040",27.5343642121652,28.2337209754982,26.9721580142844,28.3578156128953,29.0570595999156,27.7023498382049,0.811441508153272,1.02454037338438,0.576213124375363
"134",12,"268","ssp126","2041_2060",27.5343642121652,28.2337209754982,26.9721580142844,28.6357075921287,29.494754470982,27.8666471422177,1.08933348738666,1.39891645021977,0.702803117656274
"135",12,"268","ssp126","2081_2100",27.5343642121652,28.2337209754982,26.9721580142844,28.7481495200042,29.5799369863974,27.9199633588326,1.20177541526213,1.57856100796516,0.749971139524625
"136",12,"268","ssp245","2021_2040",27.5343642121652,28.2337209754982,26.9721580142844,28.3673927825067,29.0920521265317,27.6883822007298,0.82938619696806,1.11542743993456,0.582336755463702
"137",12,"268","ssp245","2041_2060",27.5343642121652,28.2337209754982,26.9721580142844,28.811339045937,29.6367982936802,28.1181091004654,1.27333246039827,1.61607403236002,0.950090772726371
"138",12,"268","ssp245","2081_2100",27.5343642121652,28.2337209754982,26.9721580142844,29.4733736258842,30.3772395792783,28.5577593041177,1.9353670403455,2.4813655589804,1.3489175697048
"139",12,"268","ssp370","2021_2040",27.5343642121652,28.2337209754982,26.9721580142844,28.3595859046866,29.0225699611821,27.670053462007,0.761870611815476,1.03282560216419,0.567732657054701
"140",12,"268","ssp370","2041_2060",27.5343642121652,28.2337209754982,26.9721580142844,28.9530632833468,29.6509123710737,28.1976742842586,1.35534799047566,1.77118255662046,1.08534438469621
"141",12,"268","ssp370","2081_2100",27.5343642121652,28.2337209754982,26.9721580142844,30.3105292217288,31.1015289594862,29.3669732863148,2.71281392885768,3.22597694011115,2.20132157870398
"142",12,"268","ssp585","2021_2040",27.5343642121652,28.2337209754982,26.9721580142844,28.4207602440162,29.186072209938,27.760410382487,0.886396031850931,1.09053567765659,0.64174984114461
"143",12,"268","ssp585","2041_2060",27.5343642121652,28.2337209754982,26.9721580142844,29.1510504319606,29.9084174111771,28.3737947523267,1.61668621979537,2.10965362169125,1.19887074189208
"144",12,"268","ssp585","2081_2100",27.5343642121652,28.2337209754982,26.9721580142844,30.9587796992398,31.9466332197146,29.9078073332731,3.42441548707462,4.15786004464988,2.52918386672806
"145",13,"293","ssp126","2021_2040",26.1306084068617,27.2902415310237,24.9977731114497,27.0289077632867,28.1971436550715,25.8008758027047,0.877078288246889,1.16020297219643,0.563793070614607
"146",13,"293","ssp126","2041_2060",26.1306084068617,27.2902415310237,24.9977731114497,27.3175567475919,28.69874691924,25.8960964622276,1.16572727255209,1.52204408234137,0.755665711522041
"147",13,"293","ssp126","2081_2100",26.1306084068617,27.2902415310237,24.9977731114497,27.4365967371932,28.6407307991916,26.0444152866243,1.28476726215336,1.7263626869672,0.88173167452529
"148",13,"293","ssp245","2021_2040",26.1306084068617,27.2902415310237,24.9977731114497,27.0474887268168,28.1861427167344,25.7643244956128,0.909692950021694,1.24182989120629,0.664151291433533
"149",13,"293","ssp245","2041_2060",26.1306084068617,27.2902415310237,24.9977731114497,27.499868001892,28.6447544240037,26.209783094834,1.36207222509681,1.77525245874827,1.08871425355245
"150",13,"293","ssp245","2081_2100",26.1306084068617,27.2902415310237,24.9977731114497,28.1739871624132,29.6548906008054,26.8679081389147,2.03619138561801,2.56262848265831,1.60316966164427
"151",13,"293","ssp370","2021_2040",26.1306084068617,27.2902415310237,24.9977731114497,27.0057424047462,28.1746025684304,25.5878326370453,0.839964258425328,1.23373264979643,0.54056650427031
